Paper_ID,Fitness,Fitness_class,Pre_postcop,Trait,Trait_class,biol_interaction,Trait.variant,Sex,Group_factor,Year,Density,Grouping_2,Grouping_3,Treatment,min_freq,max_freq,freq_range,Lab_Field,Method,Kingdom,Class,Order,Phylum,Genus,Species,d,var_d,total_n,Resarcher,Authors,Title,Journal,Pub_Year,Source,species,Gs,Var_Gs,species2
1343,Relative Seeds produced,Fecundity,,Genetic variant,Genotype,Parasitism,Tyee,Hermaphrodites,1998,1998,High density,No disease,,500 seeds,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,1.995961461,1.995965538,5,Miguel,"Mundt, Christopher C.; Brunet, Johanne; Sackett, Kathryn E.",Impact of density and disease on frequency-dependent selection and genetic polymorphism: experiments with stripe rust and wheat,EVOLUTIONARY ECOLOGY,2008,WoS,Triticum aestivum,1.45160834,1.995965538,Triticum aestivum
1343,Relative Seeds produced,Fecundity,,Genetic variant,Genotype,Parasitism,Tyee,Hermaphrodites,1998,1998,High density,Disease,,500 seeds,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-4.93932022,7.099221059,5,Miguel,"Mundt, Christopher C.; Brunet, Johanne; Sackett, Kathryn E.",Impact of density and disease on frequency-dependent selection and genetic polymorphism: experiments with stripe rust and wheat,EVOLUTIONARY ECOLOGY,2008,WoS,Triticum aestivum,-3.5922329,7.099221059,Triticum aestivum
1343,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Faro - Tyee,Hermaphrodites,Faro,1997,NA,1997,,,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-0.304678329,0.505801805,8,Miguel,"Mundt, Christopher C.; Brunet, Johanne; Sackett, Kathryn E.",Impact of density and disease on frequency-dependent selection and genetic polymorphism: experiments with stripe rust and wheat,EVOLUTIONARY ECOLOGY,2008,WoS,Triticum aestivum,-0.304678329,0.505801805,Triticum aestivum
1343,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Faro - Tyee,Hermaphrodites,Tyee,1997,NA,1997,,,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,0.52367659,0.517139823,8,Miguel,"Mundt, Christopher C.; Brunet, Johanne; Sackett, Kathryn E.",Impact of density and disease on frequency-dependent selection and genetic polymorphism: experiments with stripe rust and wheat,EVOLUTIONARY ECOLOGY,2008,WoS,Triticum aestivum,0.52367659,0.517139823,Triticum aestivum
1343,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Tyee - Jacmar,Hermaphrodites,Tyee,1997,NA,1997,,,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-0.535849807,0.517945938,8,Miguel,"Mundt, Christopher C.; Brunet, Johanne; Sackett, Kathryn E.",Impact of density and disease on frequency-dependent selection and genetic polymorphism: experiments with stripe rust and wheat,EVOLUTIONARY ECOLOGY,2008,WoS,Triticum aestivum,-0.535849807,0.517945938,Triticum aestivum
1343,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Tyee - Jacmar,Hermaphrodites,Jacmar,1997,NA,1997,,,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,1.184436877,0.58768067,8,Miguel,"Mundt, Christopher C.; Brunet, Johanne; Sackett, Kathryn E.",Impact of density and disease on frequency-dependent selection and genetic polymorphism: experiments with stripe rust and wheat,EVOLUTIONARY ECOLOGY,2008,WoS,Triticum aestivum,1.184436877,0.58768067,Triticum aestivum
1343,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Tyee - Jacmar,Hermaphrodites,Tyee,1998,NA,1998,,,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-0.073952235,0.500341808,8,Miguel,"Mundt, Christopher C.; Brunet, Johanne; Sackett, Kathryn E.",Impact of density and disease on frequency-dependent selection and genetic polymorphism: experiments with stripe rust and wheat,EVOLUTIONARY ECOLOGY,2008,WoS,Triticum aestivum,-0.073952235,0.500341808,Triticum aestivum
1343,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Tyee - Jacmar,Hermaphrodites,Jacmar,1998,NA,1998,,,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-0.451403951,0.512735345,8,Miguel,"Mundt, Christopher C.; Brunet, Johanne; Sackett, Kathryn E.",Impact of density and disease on frequency-dependent selection and genetic polymorphism: experiments with stripe rust and wheat,EVOLUTIONARY ECOLOGY,2008,WoS,Triticum aestivum,-0.451403951,0.512735345,Triticum aestivum
1343,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Faro - Tyee,Hermaphrodites,Faro,1998,NA,1998,,,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-0.531361557,0.517646569,8,Miguel,"Mundt, Christopher C.; Brunet, Johanne; Sackett, Kathryn E.",Impact of density and disease on frequency-dependent selection and genetic polymorphism: experiments with stripe rust and wheat,EVOLUTIONARY ECOLOGY,2008,WoS,Triticum aestivum,-0.531361557,0.517646569,Triticum aestivum
1343,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Faro - Tyee,Hermaphrodites,Tyee,1998,NA,1998,,,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,1.371892485,0.617630562,8,Miguel,"Mundt, Christopher C.; Brunet, Johanne; Sackett, Kathryn E.",Impact of density and disease on frequency-dependent selection and genetic polymorphism: experiments with stripe rust and wheat,EVOLUTIONARY ECOLOGY,2008,WoS,Triticum aestivum,1.371892485,0.617630562,Triticum aestivum
1344,Relative fecundity,Fecundity,,Flower morph,Morphology,Reproductive competition,L morph,Hermaphrodites,Relative fitness of S morph,NA,NA,,,,0.09,1,0.91,Field,Field observations,Plantae,Magnoliopsida,Boraginales,Tracheophyta,Pulmonaria,Pulmonaria officinalis,2.942003466,0.527307683,25,Miguel,"Brys, R.; Jacquemyn, H.; Beeckman, T.","Morph-ratio variation, population size and female reproductive success in distylous Pulmonaria officinalis (Boraginaceae)",JOURNAL OF EVOLUTIONARY BIOLOGY,2008,WoS,Pulmonaria officinalis,2.84501434,0.527307683,Pulmonaria officinalis
1344,percentage pollen,Sexual,Precopulatory,Flower morph,Morphology,Reproductive competition,S rare,Hermaphrodites,,NA,NA,,,,0.09,1,0.91,Field,Field observations,Plantae,Magnoliopsida,Boraginales,Tracheophyta,Pulmonaria,Pulmonaria officinalis,1.722340735,0.38666144,20,Miguel,"Brys, R.; Jacquemyn, H.; Beeckman, T.","Morph-ratio variation, population size and female reproductive success in distylous Pulmonaria officinalis (Boraginaceae)",JOURNAL OF EVOLUTIONARY BIOLOGY,2008,WoS,Pulmonaria officinalis,1.660981699,0.38666144,Pulmonaria officinalis
1344,percentage pollen,Sexual,Precopulatory,Flower morph,Morphology,Reproductive competition,L rare,Hermaphrodites,,NA,NA,,,,0.09,1,0.91,Field,Field observations,Plantae,Magnoliopsida,Boraginales,Tracheophyta,Pulmonaria,Pulmonaria officinalis,4.991506534,0.935378437,20,Miguel,"Brys, R.; Jacquemyn, H.; Beeckman, T.","Morph-ratio variation, population size and female reproductive success in distylous Pulmonaria officinalis (Boraginaceae)",JOURNAL OF EVOLUTIONARY BIOLOGY,2008,WoS,Pulmonaria officinalis,4.68186662,0.935378437,Pulmonaria officinalis
1344,Seed set per flower,Fecundity,,Flower morph,Morphology,Reproductive competition,S rare,Hermaphrodites,,NA,NA,,,,0.09,1,0.91,Field,Field observations,Plantae,Magnoliopsida,Boraginales,Tracheophyta,Pulmonaria,Pulmonaria officinalis,-2.99940343,0.537410523,20,Miguel,"Brys, R.; Jacquemyn, H.; Beeckman, T.","Morph-ratio variation, population size and female reproductive success in distylous Pulmonaria officinalis (Boraginaceae)",JOURNAL OF EVOLUTIONARY BIOLOGY,2008,WoS,Pulmonaria officinalis,-2.63506098,0.537410523,Pulmonaria officinalis
1344,Seed set per flower,Fecundity,,Flower morph,Morphology,Reproductive competition,L rare,Hermaphrodites,,NA,NA,,,,0.09,1,0.91,Field,Field observations,Plantae,Magnoliopsida,Boraginales,Tracheophyta,Pulmonaria,Pulmonaria officinalis,-1.944105601,0.406988665,20,Miguel,"Brys, R.; Jacquemyn, H.; Beeckman, T.","Morph-ratio variation, population size and female reproductive success in distylous Pulmonaria officinalis (Boraginaceae)",JOURNAL OF EVOLUTIONARY BIOLOGY,2008,WoS,Pulmonaria officinalis,-2.091814903,0.406988665,Pulmonaria officinalis
1345,Fruit initiation,Viability,,Flower morph,Morphology,Reproductive competition,L morph,Hermaphrodites,2005,2005,NA,,,,0.25,1,0.75,Field,Field experiment,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,0.705390437,0.128502162,36,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,0.68971509,0.128502162,Primula farinosa
1345,Fruit initiation,Viability,,Flower morph,Morphology,Reproductive competition,L morph,Hermaphrodites,2006,2006,NA,,,,0.25,1,0.75,Field,Field experiment,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,1.418948641,0.150335381,41,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,1.39148512,0.150335381,Primula farinosa
1345,Fruit survival,Viability,,Flower morph,Morphology,Predation,L morph,Hermaphrodites,2005,2005,NA,,,,0.25,1,0.75,Field,Field experiment,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,-0.951546254,0.158240009,32,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,-0.9275577,0.158240009,Primula farinosa
1345,Fruit survival,Viability,,Flower morph,Morphology,Predation,L morph,Hermaphrodites,2006,2006,NA,,,,0.25,1,0.75,Field,Field experiment,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,-0.274644982,0.156747303,27,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,-0.2663224,0.156747303,Primula farinosa
1345,Fruit per plant,Fecundity,,Flower morph,Morphology,Reproductive competition,L morph,Hermaphrodites,2005,2005,NA,,,,0.25,1,0.75,Field,Field experiment,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,-0.588373819,0.108654594,41,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,-0.5769859,0.108654594,Primula farinosa
1345,Fruit per plant,Fecundity,,Flower morph,Morphology,Reproductive competition,L morph,Hermaphrodites,2006,2006,NA,,,,0.25,1,0.75,Field,Field experiment,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,1.469433372,0.153980861,41,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,1.44099273,0.153980861,Primula farinosa
1345,Seed set,Fecundity,,Flower morph,Morphology,Reproductive competition,L morph,Hermaphrodites,2005,2005,NA,,,,0.25,1,0.75,Field,Field experiment,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,0.553279366,0.138907034,32,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,0.53933115,0.138907034,Primula farinosa
1345,Seed set,Fecundity,,Flower morph,Morphology,Reproductive competition,L morph,Hermaphrodites,2006,2006,NA,,,,0.25,1,0.75,Field,Field experiment,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,0.572254822,0.110960912,40,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,0.56088552,0.110960912,Primula farinosa
1345,Seed per plant,Fecundity,,Flower morph,Morphology,Reproductive competition,L morph,Hermaphrodites,2005,2005,NA,,,,0.25,1,0.75,Field,Field experiment,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,-0.354409615,0.108568584,39,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,-0.3471768,0.108568584,Primula farinosa
1345,Seed per plant,Fecundity,,Flower morph,Morphology,Reproductive competition,L morph,Hermaphrodites,2006,2006,NA,,,,0.25,1,0.75,Field,Field experiment,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,0.788936276,0.115560511,41,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,0.77366654,0.115560511,Primula farinosa
1345,Seed of S morph,Fecundity,,Flower morph,Morphology,Reproductive competition,L morph,Hermaphrodites,2006,2006,NA,,,,0.25,1,0.75,Field,Field experiment,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,1.151929421,0.231606147,24,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,1.11220772,0.231606147,Primula farinosa
1345,Fruit production,Fecundity,,Flower morph,Morphology,Reproductive competition,L morph,Hermaphrodites,2006,2006,NA,Morbylilla 1,,,NA,NA,NA,Field,Field observations,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,-0.28140986,0.075540584,55,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,-0.2774088,0.075540584,Primula farinosa
1345,Seed production,Fecundity,,Flower morph,Morphology,Reproductive competition,L morph,Hermaphrodites,2006,2006,NA,Morbylilla 1,,,NA,NA,NA,Field,Field observations,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,-0.239084391,0.078022334,53,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,-0.2355511,0.078022334,Primula farinosa
1345,Fruit production,Fecundity,,Flower morph,Morphology,Reproductive competition,L morph,Hermaphrodites,2006,2006,NA,Morbylilla 2,,,NA,NA,NA,Field,Field observations,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,0.370299333,0.055161621,76,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,0.36653358,0.055161621,Primula farinosa
1345,Seed production,Fecundity,,Flower morph,Morphology,Reproductive competition,L morph,Hermaphrodites,2006,2006,NA,Morbylilla 2,,,NA,NA,NA,Field,Field observations,Plantae,Magnoliopsida,Ericales,Tracheophyta,Primula,Primula farinosa,0.477957642,0.053524601,80,Miguel,"Torang, Per; Ehrlen, Johan; Agren, Jon",Mutualists and antagonists mediate frequency-dependent selection on floral display,ECOLOGY,2008,WoS,Primula farinosa,0.47334712,0.053524601,Primula farinosa
1346,Percentage mating,Sexual,Precopulatory,Morph,Morphology,Reproductive competition,Robustus,Males,,NA,NA,,,,0.04,0.12,0.08,Laboratory,Laboratory,Animalia,Malacostraca,Decapoda,Arthropoda,Rhynchocinetes,Rhynchocinetes typus,-0.371463598,0.192940212,29,Miguel,"Dennenmoser, Stefan; Thiel, Martin","Effects of social structure on the behaviour and performance of alternative reproductive phenotypes in male rock shrimp, Rhynchocinetes typus",ETHOLOGY,2008,WoS,Rhynchocinetes typus,-0.388366598,0.192940212,Rhynchocinetes typus
1346,Percentage mating,Sexual,Precopulatory,Morph,Morphology,Reproductive competition,Typus,Males,,NA,NA,,,,0.37,0.79,0.42,Laboratory,Laboratory,Animalia,Malacostraca,Decapoda,Arthropoda,Rhynchocinetes,Rhynchocinetes typus,-0.14477977,0.023445285,199,Miguel,"Dennenmoser, Stefan; Thiel, Martin","Effects of social structure on the behaviour and performance of alternative reproductive phenotypes in male rock shrimp, Rhynchocinetes typus",ETHOLOGY,2008,WoS,Rhynchocinetes typus,-0.147001584,0.023445285,Rhynchocinetes typus
1346,Percentage mating,Sexual,Precopulatory,Morph,Morphology,Reproductive competition,Intermedius,Males,,NA,NA,,,,0.16,0.5,0.34,Laboratory,Laboratory,Animalia,Malacostraca,Decapoda,Arthropoda,Rhynchocinetes,Rhynchocinetes typus,-0.516608184,0.048810494,112,Miguel,"Dennenmoser, Stefan; Thiel, Martin","Effects of social structure on the behaviour and performance of alternative reproductive phenotypes in male rock shrimp, Rhynchocinetes typus",ETHOLOGY,2008,WoS,Rhynchocinetes typus,-0.516071506,0.048810494,Rhynchocinetes typus
1347,Change in frequency,Fecundity,,Reproductive effort,Life history,Reproductive competition,Low RE,Females,,NA,Low density,,,Low density - Low RE rare,0.25,0.75,0.5,Field,Mesocosm,Animalia,Mammalia,Rodentia,Chordata,Myodes,Myodes glareolus,-0.151452624,0.668578158,6,Miguel,"Mappes, Tapio; Koivula, Minna; Koskela, Esa; Oksanen, Tuula A.; Savolainen, Tiina; Sinervo, Barry",Frequency and Density-Dependent Selection on Life-History Strategies - A Field Experiment,PLOS ONE,2008,WoS,Myodes glareolus,-0.1514526,0.668578158,Myodes glareolus
1347,Change in frequency,Fecundity,,Reproductive effort,Life history,Reproductive competition,High RE,Females,,NA,Low density,,,Low density - High RE rare,0.25,0.75,0.5,Field,Mesocosm,Animalia,Mammalia,Rodentia,Chordata,Myodes,Myodes glareolus,-0.226653404,0.670947647,6,Miguel,"Mappes, Tapio; Koivula, Minna; Koskela, Esa; Oksanen, Tuula A.; Savolainen, Tiina; Sinervo, Barry",Frequency and Density-Dependent Selection on Life-History Strategies - A Field Experiment,PLOS ONE,2008,WoS,Myodes glareolus,-0.2266534,0.670947647,Myodes glareolus
1347,Change in frequency,Fecundity,,Reproductive effort,Life history,Reproductive competition,Low RE,Females,,NA,High density,,,High density - Low RE rare,0.25,0.75,0.5,Field,Mesocosm,Animalia,Mammalia,Rodentia,Chordata,Myodes,Myodes glareolus,-0.138263901,0.835245024,5,Miguel,"Mappes, Tapio; Koivula, Minna; Koskela, Esa; Oksanen, Tuula A.; Savolainen, Tiina; Sinervo, Barry",Frequency and Density-Dependent Selection on Life-History Strategies - A Field Experiment,PLOS ONE,2008,WoS,Myodes glareolus,-0.1137397,0.835245024,Myodes glareolus
1347,Change in frequency,Fecundity,,Reproductive effort,Life history,Reproductive competition,High RE,Females,,NA,High density,,,High density - High RE rare,0.25,0.75,0.5,Field,Mesocosm,Animalia,Mammalia,Rodentia,Chordata,Myodes,Myodes glareolus,-0.087522367,0.83409935,5,Miguel,"Mappes, Tapio; Koivula, Minna; Koskela, Esa; Oksanen, Tuula A.; Savolainen, Tiina; Sinervo, Barry",Frequency and Density-Dependent Selection on Life-History Strategies - A Field Experiment,PLOS ONE,2008,WoS,Myodes glareolus,-0.0719067,0.83409935,Myodes glareolus
1348,Immune response,Viability,,Colour morph,Colouration,Competition,Red,Males,,NA,NA,,,,0.33,1,0.67,Laboratory,Laboratory,Animalia,Aves,Passeriformes,Chordata,Erythrura,Erythrura gouldiae,-13.34012921,1.904590472,50,Miguel,"Pryke, Sarah R.; Astheimer, Lee B.; Buttemer, William A.; Griffith, Simon C.",Frequency-dependent physiological trade-offs between competing colour morphs,BIOLOGY LETTERS,2007,WoS,Erythrura gouldiae,-12.3912846,1.904590472,Erythrura gouldiae
1348,Immune response,Viability,,Colour morph,Colouration,Competition,Black,Males,,NA,NA,,,,0.33,1,0.67,Laboratory,Laboratory,Animalia,Aves,Passeriformes,Chordata,Erythrura,Erythrura gouldiae,2.925447146,0.21058241,50,Miguel,"Pryke, Sarah R.; Astheimer, Lee B.; Buttemer, William A.; Griffith, Simon C.",Frequency-dependent physiological trade-offs between competing colour morphs,BIOLOGY LETTERS,2007,WoS,Erythrura gouldiae,2.417156455,0.21058241,Erythrura gouldiae
1349,Relative growth,Viability,,Genetic strain,Genotype,Competition,Cheaters,Asexual,Strain pair A,NA,NA,,,,0.009,0.99,0.98,Laboratory,Laboratory,Bacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadota,Pseudomonas,Pseudomonas aeruginosa,-3.754995273,0.754166229,25,Miguel,"Ross-Gillespie, Adin; Gardner, Andy; West, Stuart A.; Griffin, Ashleigh S.",Frequency dependence and cooperation: theory and a test with bacteria,AMERICAN NATURALIST,2007,WoS,Pseudomonas aeruginosa,-3.6312042,0.754166229,Pseudomonas aeruginosa
1349,Relative growth,Viability,,Genetic strain,Genotype,Competition,Cheaters,Asexual,Strain pair B,NA,NA,,,,0.009,0.99,0.98,Laboratory,Laboratory,Bacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadota,Pseudomonas,Pseudomonas aeruginosa,-1.112262256,0.227701188,24,Miguel,"Ross-Gillespie, Adin; Gardner, Andy; West, Stuart A.; Griffin, Ashleigh S.",Frequency dependence and cooperation: theory and a test with bacteria,AMERICAN NATURALIST,2007,WoS,Pseudomonas aeruginosa,-1.0739084,0.227701188,Pseudomonas aeruginosa
1349,Relative growth,Viability,,Genetic strain,Genotype,Competition,Cheaters,Asexual,Strain pair C,NA,NA,,,,0.009,0.99,0.98,Laboratory,Laboratory,Bacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadota,Pseudomonas,Pseudomonas aeruginosa,-1.36553657,0.225565005,27,Miguel,"Ross-Gillespie, Adin; Gardner, Andy; West, Stuart A.; Griffin, Ashleigh S.",Frequency dependence and cooperation: theory and a test with bacteria,AMERICAN NATURALIST,2007,WoS,Pseudomonas aeruginosa,-1.3241567,0.225565005,Pseudomonas aeruginosa
1349,Cell density,Viability,,Genetic strain,Genotype,Competition,Cheaters,Asexual,Strain pair A,NA,NA,,,,0.009,0.99,0.98,Laboratory,Laboratory,Bacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadota,Pseudomonas,Pseudomonas aeruginosa,-1.185901753,0.225265124,25,Miguel,"Ross-Gillespie, Adin; Gardner, Andy; West, Stuart A.; Griffin, Ashleigh S.",Frequency dependence and cooperation: theory and a test with bacteria,AMERICAN NATURALIST,2007,WoS,Pseudomonas aeruginosa,-1.1468061,0.225265124,Pseudomonas aeruginosa
1349,Cell density,Viability,,Genetic strain,Genotype,Competition,Cheaters,Asexual,Strain pair B,NA,NA,,,,0.009,0.99,0.98,Laboratory,Laboratory,Bacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadota,Pseudomonas,Pseudomonas aeruginosa,-1.384313805,0.257231509,24,Miguel,"Ross-Gillespie, Adin; Gardner, Andy; West, Stuart A.; Griffin, Ashleigh S.",Frequency dependence and cooperation: theory and a test with bacteria,AMERICAN NATURALIST,2007,WoS,Pseudomonas aeruginosa,-1.3365788,0.257231509,Pseudomonas aeruginosa
1349,Cell density,Viability,,Genetic strain,Genotype,Competition,Cheaters,Asexual,Strain pair C,NA,NA,,,,0.009,0.99,0.98,Laboratory,Laboratory,Bacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadota,Pseudomonas,Pseudomonas aeruginosa,-1.265035989,0.169706547,34,Miguel,"Ross-Gillespie, Adin; Gardner, Andy; West, Stuart A.; Griffin, Ashleigh S.",Frequency dependence and cooperation: theory and a test with bacteria,AMERICAN NATURALIST,2007,WoS,Pseudomonas aeruginosa,-1.2351532,0.169706547,Pseudomonas aeruginosa
1351,Proportion of clutch of orange,Sexual,Both,Dorsal colour,Colouration,Reproductive competition,Orange,Males,,NA,NA,,,,0,1,1,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.3312977,0.100238,42,Miguel,"Bleay, C.; Comendant, T.; Sinervo, B.",An experimental test of frequency-dependent selection on male mating strategy in the field,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2007,WoS,Uta stansburiana,-0.3250468,0.100238,Uta stansburiana
1351,Proportion of clutch of orange,Sexual,Both,Dorsal colour,Colouration,Reproductive competition,Yellow,Males,,NA,NA,,,,0,1,1,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.20976,0.10642103,39,Miguel,"Bleay, C.; Comendant, T.; Sinervo, B.",An experimental test of frequency-dependent selection on male mating strategy in the field,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2007,WoS,Uta stansburiana,-0.2054792,0.10642103,Uta stansburiana
1351,Proportion of clutch of orange,Sexual,Both,Dorsal colour,Colouration,Reproductive competition,Blue,Males,,NA,NA,,,,0,1,1,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,0.37934678,0.09008487,47,Miguel,"Bleay, C.; Comendant, T.; Sinervo, B.",An experimental test of frequency-dependent selection on male mating strategy in the field,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2007,WoS,Uta stansburiana,0.37298901,0.09008487,Uta stansburiana
1351,Proportion of clutch yellow,Sexual,Both,Dorsal colour,Colouration,Reproductive competition,Orange,Males,,NA,NA,,,,0,1,1,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,0.419141,0.0949018,45,Miguel,"Bleay, C.; Comendant, T.; Sinervo, B.",An experimental test of frequency-dependent selection on male mating strategy in the field,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2007,WoS,Uta stansburiana,0.41178765,0.0949018,Uta stansburiana
1351,Proportion of clutch yellow,Sexual,Both,Dorsal colour,Colouration,Reproductive competition,Yellow,Males,,NA,NA,,,,0,1,1,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.3750231,0.10099128,42,Miguel,"Bleay, C.; Comendant, T.; Sinervo, B.",An experimental test of frequency-dependent selection on male mating strategy in the field,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2007,WoS,Uta stansburiana,-0.3679472,0.10099128,Uta stansburiana
1351,Proportion of clutch yellow,Sexual,Both,Dorsal colour,Colouration,Reproductive competition,Blue,Males,,NA,NA,,,,0,1,1,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.490566,0.09861988,44,Miguel,"Bleay, C.; Comendant, T.; Sinervo, B.",An experimental test of frequency-dependent selection on male mating strategy in the field,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2007,WoS,Uta stansburiana,-0.4817534,0.09861988,Uta stansburiana
